com,com_name,nombre_pistes_cyclables
83138,Tourrettes,2
87107,Nieul,2
85067,Cheffois,2
82044,Corbarieu,2
29196,Plouguin,2
81130,Lagarrigue,2
82039,Cayrac,2
07072,Coux,2
24274,Monbazillac,2
33245,Lignan-de-Bordeaux,2
17245,Montroy,2
68073,Dolleren,2
59613,Vicq,2
13016,Bouilladisse,2
68116,Gundolsheim,2
68121,Hagenthal-le-Haut,2
68170,Kœtzingue,2
51599,Vaudemange,2
68205,Meyenheim,2
68207,Michelbach-le-Bas,2
68211,Mitzach,2
42273,Saint-Pierre-la-Noaille,2
26072,Chantemerle-les-Blés,2
51631,Villers-aux-Nœuds,2
68235,Niederhergheim,2
31183,Figarol,2
42256,Saint-Marcellin-en-Forez,2
52037,Bannes,2
68283,Rombach-le-Franc,2
42215,Saint-Denis-de-Cabanne,2
12254,Salles-la-Source,2
68290,Rustenhart,2
59631,Walincourt-Selvigny,2
59633,Wallers-en-Fagne,2
43012,Aurec-sur-Loire,2
43230,Saint-Vincent,2
67320,Neuve-Église,2
67327,Niederlauterbach,2
22049,Créhen,2
60116,Bury,2
67425,Saint-Jean-Saverne,2
35015,Balazé,2
60089,Boubiers,2
67434,Sarre-Union,2
60021,Appilly,2
67511,Walbourg,2
43049,Chamalières-sur-Loire,2
67526,Westhouse,2
67528,Weyer,2
59659,Wignehies,2
59657,West-Cappel,2
31320,Marquefave,2
68008,Appenwihr,2
14345,Jort,2
68018,Balschwiller,2
51468,Rosnay,2
68307,Sewen,2
52104,Chancenay,2
59551,Saméon,2
69220,Saint-Laurent-de-Chamousset,2
41204,Saint-Claude-de-Diray,2
59388,Marquillies,2
69162,Quincié-en-Beaujolais,2
14652,Saint-Pierre-du-Mont,2
69178,Souzy,2
41104,Huisseau-sur-Cosson,2
14699,Touques,2
41010,Azé,2
22174,Pléboulle,2
14726,Valdallière,2
69125,Marcilly-d'Azergues,2
35056,Chapelle-aux-Filtzméens,2
59305,Herzeele,2
11164,Ginestas,2
40274,Saint-Martin-d'Oney,2
11113,Cucugnan,2
17283,Pons,2
11024,Bages,2
14764,Pont-d'Ouilly,2
10372,Soulaines-Dhuys,2
41214,Saint-Hilaire-la-Gravelle,2
69110,Larajasse,2
12197,Réquista,2
42075,Craintilleux,2
42204,Saint-Bonnet-le-Château,2
68370,Wildenstein,2
17351,Saint-Just-Luzac,2
12138,Marcillac-Vallon,2
12106,Gabriac,2
59525,Sains-du-Nord,2
33205,Illats,2
69047,Charnay,2
42081,Cuzieu,2
53103,Genest-Saint-Isle,2
14614,Sainte-Marguerite-d'Elle,2
53127,Lassay-les-Châteaux,2
42020,Boisset-lès-Montrond,2
53154,Montaudin,2
77199,Fublaines,2
69086,Fleurieux-sur-l'Arbresle,2
41267,Vallières-les-Grandes,2
33231,Laroque,2
53160,Montreuil-Poulay,2
14592,Sainte-Honorine-du-Fay,2
60119,Cambronne-lès-Ribécourt,2
67266,Limersheim,2
44037,Château-Thébaud,2
60584,Saint-Leu-d'Esserent,2
63038,Besse-et-Saint-Anastaise,2
63040,Billom,2
13111,Vauvenargues,2
63125,Courpière,2
63132,Cunlhat,2
32208,Lectoure,2
46268,Saint Géry-Vers,2
63200,Lussat,2
63211,Marsac-en-Livradois,2
50219,Gratot,2
32319,Plaisance,2
50403,Pirou,2
63380,Saint-Nectaire,2
50486,Saint-Jacques-de-Néhou,2
63470,Volvic,2
50487,Saint-James,2
45175,Jouy-le-Potier,2
64068,Asson,2
64081,Aussurucq,2
64094,Bardos,2
32256,Mirande,2
47051,Castelculier,2
17439,Taugon,2
62440,Hermies,2
25493,Rivière-Drugeon,2
62060,Auxi-le-Château,2
14221,Démouville,2
49028,Béhuard,2
49022,Beaulieu-sur-Layon,2
48194,Vialas,2
48137,Saint-Bauzile,2
18118,Jouet-sur-l'Aubois,2
62421,Havrincourt,2
48074,Hures-la-Parade,2
47100,Foulayronnes,2
61362,Saint-André-de-Messei,2
62560,Marquise,2
61187,Genettes,2
49347,Tiercé,2
61075,Ceaucé,2
61050,Cour-Maugis sur Huisne,2
50032,Barre-de-Semilly,2
32334,Pujaudran,2
62810,Thélus,2
64145,Bourdettes,2
25598,Venise,2
60155,Cires-lès-Mello,2
67052,Bœrsch,2
66125,Olette,2
44175,Saint-Lyphard,2
21496,Pontailler-sur-Saône,2
31462,Rouffiac-Tolosan,2
60279,Gondreville,2
31454,Rieumes,2
60259,Fresnoy-en-Thelle,2
21532,Rouvres-en-Plaine,2
13065,Mouriès,2
33138,Coutras,2
60313,Hermes,2
60173,Cramoisy,2
67066,Broque,2
21599,Selongey,2
67087,Dauendorf,2
21611,Sombernon,2
67100,Donnenheim,2
51224,Écriennes,2
44096,Mésanger,2
13051,Lançon-Provence,2
51183,Courcy,2
65388,Saint-Lary-Soulan,2
64270,Igon,2
45127,Dordives,2
31585,Villeneuve-de-Rivière,2
21209,Couternon,2
50554,Saint-Senier-sous-Avranches,2
50591,Teilleul,2
64393,Monein,2
64396,Mont,2
45134,Épieds-en-Beauce,2
60409,Monchy-Saint-Éloi,2
60403,Milly-sur-Thérain,2
64478,Saint-Faust,2
14318,Graye-sur-Mer,2
25631,Vorges-les-Pins,2
64504,Sare,2
45063,Cerdon,2
45040,Bonny-sur-Loire,2
65031,Arreau,2
51105,Cernay-lès-Reims,2
45031,Bellegarde,2
45030,Beaune-la-Rolande,2
34310,Thézan-lès-Béziers,2
10336,Saint-Benoît-sur-Seine,2
18172,Orval,2
30336,Vallabrègues,2
33402,Sainte-Foy-la-Grande,2
73261,Saint-Michel-de-Maurienne,2
56017,Bignan,2
56164,Ploeren,2
17082,Champagnac,2
38240,Moissieu-sur-Dolon,2
57552,Pouilly,2
25156,Pays-de-Clerval,2
56057,Faouët,2
76611,Saint-Martin-aux-Arbres,2
73243,Saint-Jean-d'Arvey,2
74021,Arthaz-Pont-Notre-Dame,2
76568,Saint-Clair-sur-les-Monts,2
22338,Squiffiec,2
22195,Pleubian,2
37045,Celle-Saint-Avant,2
74048,Brenthonne,2
37047,Cerelles,2
74103,Domancy,2
57515,Novéant-sur-Moselle,2
15267,Ytrac,2
30039,Bezouce,2
76705,Tourville-la-Rivière,2
72269,Saint-Calais,2
22280,Saint-Carné,2
38363,Saint-Barthélemy,2
72373,Vibraye,2
56149,Noyal-Muzillac,2
33474,Saint-Selve,2
59074,Bertry,2
09185,Mazères,2
59069,Bermerain,2
09108,Durban-sur-Arize,2
73082,Chavanne,2
73105,Échelles,2
38324,Primarette,2
38318,Pont-Évêque,2
73153,Marthod,2
57505,Niderviller,2
76693,Tilleul,2
73205,Pontet,2
74116,Etaux,2
74137,Groisy,2
24102,Chancelade,2
22391,Yvignac-la-Tour,2
2A308,Sainte-Lucie-de-Tallano,2
22376,Trévé,2
17015,Arces,2
76462,Neufchâtel-en-Bray,2
2B301,San-Gavino-di-Tenda,2
07278,Saint-Michel-de-Chabrillanoux,2
76285,Fresne-le-Plan,2
76002,Alvimare,2
37205,Saché,2
58083,Corbigny,2
2B049,Calenzana,2
76035,Aumale,2
37113,Grand-Pressigny,2
57708,Verny,2
57701,Vaux,2
76131,Bouille,2
24325,Pechs-de-l'Espérance,2
57690,Valmont,2
37108,Ferrière-sur-Beaulieu,2
08173,Flize,2
38130,Côte-Saint-André,2
58250,Saint-Léger-des-Vignes,2
74156,Lully,2
30036,Bernis,2
16058,Boutiers-Saint-Trojan,2
74173,Megève,2
74179,Mésigny,2
74183,Mieussy,2
74216,Présilly,2
38072,Chanas,2
24010,Annesse-et-Beaulieu,2
08183,Fromelennes,2
22364,Trélivan,2
34031,Bessan,2
74273,Sixt-Fer-à-Cheval,2
38038,Belmont,2
76517,Quincampoix,2
38035,Beauvoir-de-Marc,2
33437,Saint-Magne-de-Castillon,2
17004,Île-d'Aix,2
30169,Milhaud,2
57467,Mey,2
56167,Plougoumelen,2
34092,Cruzy,2
71196,Fay,2
39429,Pleure,2
15122,Maurs,2
16388,Trois-Palis,2
71369,Remigny,2
10211,Macey,2
59156,Courchelettes,2
70283,Haut-du-Them-Château-Lambert,2
25240,Fins,2
71453,Saint-Martin-du-Lac,2
39210,Équevillon,2
39120,Châtelneuf,2
16370,Sireuil,2
33501,Saucats,2
57209,Faulquemont,2
71192,Étang-sur-Arroux,2
71170,Demigny,2
38527,Vaujany,2
39251,Gevingey,2
35282,Rives-du-Couesnon,2
70520,Vanne,2
15088,Lacapelle-Viescamp,2
39396,Orchamps,2
57244,Garrebourg,2
39339,Chassal-Molinges,2
10260,Moussey,2
39306,Macornay,2
39302,Louvatange,2
77142,Crécy-la-Chapelle,2
59214,Estrées,2
70311,Luxeuil-les-Bains,2
57288,Ham-sous-Varsberg,2
34101,Florensac,2
15119,Massiac,2
38559,Vinay,2
24396,Saint-Cyprien,2
72073,Chaufour-Notre-Dame,2
77185,Fleury-en-Bière,2
70120,Champagney,2
72080,Cherré-Au,2
59133,Carnin,2
35136,Janzé,2
55043,Belleville-sur-Meuse,2
72196,Mézières-sur-Ponthouin,2
22275,Saint-Barnabé,2
57413,Longeville-lès-Saint-Avold,2
72231,Parigné-l'Évêque,2
33393,Saint-Denis-de-Pile,2
70096,Brevilliers,2
59261,Glageon,2
36006,Argenton-sur-Creuse,2
38383,Saint-Étienne-de-Crossey,2
72248,Pruillé-l'Éguillé,2
15066,Falgoux,2
70451,Ronchamp,2
72067,Chapelle-Saint-Rémy,2
54509,Sommerviller,2
38457,Saint-Siméon-de-Bressieux,2
33533,Toulenne,2
35343,Tresbœuf,2
33314,Pauillac,2
22208,Plouasne,2
40119,Hagetmau,2
17240,Montendre,2
38456,Châtel-en-Trièves,2
38480,Septème,2
17155,Étaules,2
17179,Gonds,2
15196,Saint-Mamet-la-Salvetat,2
17183,Grézac,2
34215,Pouzols,1
90005,Auxelles-Bas,1
28377,Sorel-Moussel,1
34220,Puech,1
49222,Mozé-sur-Louet,1
16368,Sers,1
03166,Mazerier,1
90014,Boron,1
87157,Saint-Laurent-les-Églises,1
87185,Saint-Victurnien,1
49368,Vernantes,1
34204,Plaissan,1
50074,Brécey,1
16379,Taponnat-Fleurignac,1
50162,Digosville,1
50196,Gatteville-le-Phare,1
29002,Arzano,1
18038,Bruère-Allichamps,1
50199,Genêts,1
18110,Herry,1
49253,Puy-Notre-Dame,1
90034,Denney,1
50215,Gouville-sur-Mer,1
87192,Solignac,1
50239,Thèreval,1
50292,Marigny-Le-Lozon,1
56232,Saint-Perreux,1
50294,Martinvast,1
16271,Puymoyen,1
50523,Sainte-Mère-Église,1
34051,Canet,1
56123,Malansac,1
55181,Étain,1
52149,Courcelles-sur-Blaise,1
52060,Bourbonne-les-Bains,1
88528,Xamontarupt,1
52058,Bologne,1
34084,Corneilhan,1
52029,Autigny-le-Grand,1
51612,Blancs-Coteaux,1
52529,Villegusien-le-Lac,1
89074,Champigny,1
51571,Val-de-Vesle,1
89096,Chemilly-sur-Yonne,1
55505,Thierville-sur-Meuse,1
55537,Douaumont-Vaux,1
34178,Murviel-lès-Béziers,1
29004,Bannalec,1
54504,Serrouville,1
89167,Fleury-la-Vallée,1
54037,Azelot,1
54205,Foug,1
17313,Saint-Bris-des-Bois,1
17224,Matha,1
25114,Chamesol,1
29017,Brélès,1
54040,Badonviller,1
54027,Atton,1
54462,Rosières-aux-Salines,1
54020,Anthelupt,1
54372,Moivrons,1
53246,Saint-Pierre-des-Nids,1
53181,Pontmain,1
49110,Corzé,1
53161,Montsûrs,1
51482,Saint-Germain-la-Ville,1
55573,Void-Vacon,1
88047,Begnécourt,1
88094,Châtel-sur-Moselle,1
89338,Saint-Clément,1
51115,Champfleury,1
89380,Savigny-sur-Clairis,1
17036,Beaugeay,1
17425,Semussac,1
56114,Locmaria,1
51081,Branscourt,1
34036,Bosc,1
34184,Nizas,1
34186,Octon,1
56119,Locoal-Mendon,1
51052,Berru,1
50639,Villedieu-les-Poêles-Rouffigny,1
34017,Aumes,1
88118,Coussey,1
89337,Saint-Bris-le-Vineux,1
51461,Rilly-la-Montagne,1
89286,Parly,1
51440,Pontfaverger-Moronvilliers,1
17120,Corme-Royal,1
51388,Mourmelon-le-Grand,1
89255,Michery,1
51346,Mareuil-le-Port,1
51344,Mardeuil,1
51329,Loivre,1
51193,Courtisols,1
56062,Gâvres,1
51326,Livry-Louvercy,1
51232,Époye,1
88140,Dombrot-le-Sec,1
88126,Darnieulles,1
89306,Pontaubert,1
77210,Grande-Paroisse,1
44133,Port-Saint-Père,1
49082,Chaudefonds-sur-Layon,1
38520,Valencogne,1
39422,Plainoiseau,1
39397,Orgelet,1
01199,Jujurieux,1
39279,Larnaud,1
39274,Lajoux,1
27394,Martot,1
94055,Ormesson-sur-Marne,1
94056,Périgny,1
01192,Izernore,1
39101,Champvans,1
24371,Saint-Aquilin,1
01156,Faramans,1
40117,Grenade-sur-l'Adour,1
35127,Guignen,1
38487,Seyssuel,1
01099,Chazey-sur-Ain,1
38436,Saint-Paul-de-Varces,1
38407,Sure en Chartreuse,1
38389,Saint-Georges-d'Espéranche,1
38386,Saint-Geoire-en-Valdaine,1
38348,Ruy-Montceau,1
38345,Rovon,1
38343,Romagnieu,1
95058,Bernes-sur-Oise,1
24442,Saint-Léon-sur-l'Isle,1
27439,Normanville,1
28359,Saint-Rémy-sur-Avre,1
01318,Rancé,1
01353,Sainte-Euphémie,1
41237,Sassay,1
01350,Saint-Étienne-du-Bois,1
27576,Sainte-Opportune-du-Bosc,1
41216,Saint-Jean-Froidmentel,1
41180,Pontlevoy,1
41164,Noyers-sur-Cher,1
01325,Rignieux-le-Franc,1
41152,Montrieux-en-Sologne,1
01321,Revonnas,1
27554,Chapelle-Longueville,1
41069,Cour-sur-Loire,1
40122,Haut-Mauco,1
41051,Chissay-en-Touraine,1
40309,Souprosse,1
40303,Solférino,1
27470,Pont-Saint-Pierre,1
22182,Plélo,1
35061,Chapelle-Erbrée,1
40255,Saint-Cricq-Villeneuve,1
27465,Plessis-Hébert,1
40245,Roquefort,1
40182,Mézos,1
40179,Mées,1
22287,Saint-Donan,1
38291,Pajay,1
38288,Oytier-Saint-Oblas,1
27100,Boulleville,1
37081,Cléré-les-Pins,1
24026,Bassillac et Auberoche,1
24068,Buisson-de-Cadouin,1
36231,Velles,1
36149,Palluau-sur-Indre,1
36089,Jeu-les-Bois,1
24091,Cénac-et-Saint-Julien,1
36064,Diors,1
24096,Champagnac-de-Belair,1
36045,Châtillon-sur-Indre,1
35235,Rannée,1
36005,Ardentes,1
38270,Murette,1
24140,Cours-de-Pile,1
35339,Trans-la-Forêt,1
35326,Sens-de-Bretagne,1
35302,Saint-Onen-la-Chapelle,1
95604,Survilliers,1
01010,Anglefort,1
24194,Gardonne,1
01008,Ambutrix,1
24259,Eyraud-Crempse-Maurens,1
35255,Saint-Benoît-des-Ondes,1
95678,Villiers-Adam,1
23245,Saint-Sulpice-le-Guérétois,1
24312,Sanilhac,1
95395,Mesnil-Aubry,1
23101,Jouillat,1
01072,Ceyzériat,1
22306,Saint-Judoce,1
38195,Izeron,1
22311,Saint-Lormel,1
38182,Grand-Lemps,1
35171,Médréac,1
38157,Estrablin,1
22347,Trédarzec,1
35191,Portes du Coglais,1
38084,Charnècles,1
95229,Ézanville,1
38064,Cessieu,1
38051,Bougé-Chambalud,1
01036,Valromey-sur-Séran,1
27017,Angerville-la-Campagne,1
38019,Auberives-sur-Varèze,1
38012,Aoste,1
37276,Villedômer,1
22384,Uzel,1
37200,Rivarennes,1
37194,Reugny,1
37193,Restigné,1
95392,Mériel,1
41252,Suèvres,1
42013,Bellegarde-en-Forez,1
42017,Bessat,1
28199,Janville-en-Beauce,1
21105,Bressey-sur-Tille,1
45248,Patay,1
21127,Chaignay,1
21128,Chailly-sur-Armançon,1
45227,Nevoy,1
21154,Châtillon-sur-Seine,1
24553,Tocane-Saint-Apre,1
45164,Guilly,1
03036,Bourbon-l'Archambault,1
03019,Beaulon,1
03006,Arfeuilles,1
02833,Wimy,1
34328,Vendémian,1
45130,Dry,1
91411,Molières,1
45098,Cléry-Saint-André,1
21259,Fain-lès-Montbard,1
34307,Sussargues,1
26353,Tourrettes,1
44216,Vieillevigne,1
34319,Vailhan,1
44178,Saint-Mars-de-Coutais,1
02756,Urvillers,1
02748,Trélou-sur-Marne,1
21010,Aloxe-Corton,1
28214,Loupe,1
46007,Arcambal,1
46137,Labastide-Marnhac,1
49068,Champtocé-sur-Loire,1
91069,Boigneville,1
48156,Saint-Germain-du-Teil,1
28337,Saint-Georges-sur-Eure,1
48119,Prévenchères,1
28335,Saint-Éliph,1
48070,Grandrieu,1
03120,Garnat-sur-Engièvre,1
47300,Sérignac-sur-Garonne,1
47233,Sainte-Bazeille,1
91148,Chauffour-lès-Étréchy,1
91156,Cheptainville,1
47169,Moirax,1
03106,Durdat-Larequille,1
28287,Orgères-en-Beauce,1
47147,Lévignac-de-Guyenne,1
34266,Saint-Jean-de-Cuculles,1
19146,Naves,1
46330,Vayrac,1
28269,Morancez,1
46273,Saint-Laurent-les-Tours,1
28227,Maintenon,1
46144,Lacave,1
26357,Tulette,1
44159,Saint-Fiacre-sur-Maine,1
27618,Sébécourt,1
42222,Saint-Galmier,1
02232,Coyolles,1
42330,Villars,1
42326,Véranne,1
42322,Valla-en-Gier,1
02131,Bucy-le-Long,1
42312,Tourette,1
42285,Saint-Romain-le-Puy,1
35016,Baulon,1
01450,Villieu-Loyes-Mollon,1
42265,Saint-Michel-sur-Rhône,1
42224,Saint-Genest-Malifaux,1
42212,Saint-Cyr-de-Favières,1
44156,Corcoué-sur-Logne,1
28001,Abondant,1
42208,Saint-Christo-en-Jarez,1
42206,Saint-Bonnet-les-Oules,1
27003,Acquigny,1
01383,Saint-Paul-de-Varax,1
01378,Saint-Maurice-de-Gourdans,1
27684,Vieil-Évreux,1
42200,Saint-André-le-Puy,1
42168,Pélussin,1
42150,Montverdun,1
42059,Chazelles-sur-Lyon,1
43011,Aubazat,1
43112,Langeac,1
43132,Mazeyrat-d'Allier,1
43135,Monastier-sur-Gazeille,1
02720,Sissonne,1
57064,Berling,1
21590,Savigny-lès-Beaune,1
44108,Mouzillon,1
44098,Missillac,1
02687,Saint-Pierre-Aigle,1
35002,Amanlis,1
35009,Baguer-Morvan,1
21712,Volnay,1
22048,Corseul,1
35010,Baguer-Pican,1
44014,Bignon,1
44007,Avessac,1
22091,Kermoroc'h,1
22117,Lantic,1
43244,Tence,1
02549,Neuville-Saint-Amand,1
02525,Morcourt,1
02420,Lesdins,1
43211,Saint-Maurice-de-Lignon,1
43152,Polignac,1
43140,Monteil,1
02354,Grandrieux,1
57052,Barst,1
59464,Poix-du-Nord,1
57067,Bertrange,1
69208,Saint-Germain-Nuelles,1
79078,Plaine-d'Argenson,1
11264,Névian,1
69197,Saint-Étienne-des-Oullières,1
69184,Sainte-Catherine,1
79121,Fomperron,1
26105,Cornillon-sur-l'Oule,1
11279,Pennautier,1
11301,Puichéric,1
31058,Belbèze-de-Lauragais,1
69140,Morancé,1
69108,Lancié,1
79210,Pin,1
11353,Saint-Marcel-sur-Aude,1
79226,Retail,1
79230,Rom,1
79235,Saint-Amand-sur-Sèvre,1
11429,Villemoustaussou,1
79265,Saint-Léger-de-Montbrun,1
79270,Saint-Maixent-l'École,1
11433,Villeneuve-Minervois,1
69074,Denicé,1
26094,Claveyson,1
79326,Thénezay,1
69051,Chaussan,1
06003,Andon,1
79066,Champdeniers,1
79056,Brion-près-Thouet,1
87038,Chaptelat,1
69218,Saint-Lager,1
30302,Saint-Victor-la-Coste,1
78548,Saint-Forget,1
70536,Velle-le-Châtel,1
78561,Saint-Lambert,1
70428,Pusey,1
70309,Loulans-Verchamp,1
70282,Gy,1
70267,Gevigney-et-Mercey,1
70248,Frahier-et-Chatebier,1
78616,Thoiry,1
70245,Fougerolles-Saint-Valbert,1
78623,Tremblay-sur-Mauldre,1
06057,Escarène,1
70085,Boult,1
30333,Uchaud,1
06032,Cap-d'Ail,1
11008,Alet-les-Bains,1
11028,Belcaire,1
11129,Espéraza,1
06020,Bollène-Vésubie,1
31017,Arlos,1
11178,Labastide-d'Anjou,1
11192,Lasbordes,1
79024,Azay-le-Brûlé,1
69242,Taponas,1
26093,Clansayes,1
12052,Capdenac-Gare,1
12076,Conques-en-Rouergue,1
12157,Montrozier,1
80791,Vers-sur-Selle,1
80793,Vignacourt,1
80826,Woignarue,1
80835,Yzeux,1
31356,Montaigut-sur-Save,1
67481,Stotzheim,1
67461,Schwobsheim,1
81052,Cambon,1
13034,Eygalières,1
67428,Saint-Nabor,1
05166,Serres,1
81066,Caucalières,1
13037,Fare-les-Oliviers,1
67353,Obersteinbach,1
26232,Peyrus,1
67330,Niederrœdern,1
67295,Mittelbergheim,1
67289,Menchhoffen,1
67260,Laubach,1
26033,Baume-de-Transit,1
31435,Poucharramet,1
67139,Flexbourg,1
81174,Montdragon,1
67105,Drulingen,1
81225,Rivières,1
80724,Saleux,1
31308,Luscan,1
68026,Bennwihr,1
68232,Neuwiller,1
12161,Mouret,1
12168,Nant,1
68320,Spechbach,1
12200,Rivière-sur-Tarn,1
80172,Cappy,1
12211,Saint-André-de-Vézines,1
80205,Condé-Folie,1
80222,Crécy-en-Ponthieu,1
12265,Sébrazac,1
26077,Charmes-sur-l'Herbasse,1
68263,Ranspach-le-Bas,1
68223,Muhlbach-sur-Munster,1
26045,Bégude-de-Mazenc,1
31202,Fronton,1
68174,Landser,1
68158,Jettingen,1
31224,Gourdan-Polignan,1
80582,Namps-Maisnil,1
13018,Cabannes,1
26056,Bourdeaux,1
29159,Peumerit,1
13020,Cadolive,1
80685,Roye,1
68051,Breitenbach-Haut-Rhin,1
10245,Montaulin,1
71120,Chauffailles,1
78516,Raizeux,1
74261,Saxel,1
76533,Rogerville,1
76529,Riville,1
77359,Perthes,1
07264,Saint-Marcel-d'Ardèche,1
76471,Norville,1
76258,Terres-de-Caux,1
77393,Rozay-en-Brie,1
76238,Épouville,1
07325,Ucel,1
77435,Saint-Sauveur-sur-École,1
2B134,Île-Rousse,1
76130,Bouelles,1
76125,Bosc-le-Hard,1
76101,Blangy-sur-Bresle,1
76025,Argueil,1
2B239,Poggio-d'Oletta,1
2B281,Sisco,1
2B314,Santo-Pietro-di-Tenda,1
08037,Auvillers-les-Forges,1
29225,Pouldreuzic,1
08103,Charbogne,1
74302,Villards-sur-Thônes,1
2B354,Vivario,1
08191,Givonne,1
26182,Mirabel-aux-Baronnies,1
77335,Chauconin-Neufmontiers,1
07117,Lablachère,1
76631,Saint-Paër,1
07198,Rompon,1
77194,Forges,1
77183,Ferté-sous-Jouarre,1
77156,Darvault,1
77247,Lescherolles,1
77248,Lesches,1
77139,Courtry,1
07179,Pourchères,1
77255,Livry-sur-Seine,1
29287,Tréflez,1
07197,Roiffieux,1
77261,Lorrez-le-Bocage-Préaux,1
77107,Chaumes-en-Brie,1
76636,Saint-Pierre-de-Varengeville,1
77277,Marles-en-Brie,1
77054,Brosse-Montceaux,1
07205,Saint-Alban-d'Ay,1
07156,Meyras,1
77022,Barbizon,1
07219,Saint-Bauzile,1
07132,Largentière,1
77006,Arbonne-la-Forêt,1
07231,Saint-Étienne-de-Fontbellon,1
07130,Lanarce,1
76655,Saint-Valery-en-Caux,1
74265,Serraval,1
74255,Sales,1
71124,Chenôves,1
77529,Voulangis,1
72228,Parcé-sur-Sarthe,1
72205,Montbizot,1
72146,Guécélard,1
72135,Fontaine-Saint-Martin,1
06112,Rouret,1
06104,Roquebrune-Cap-Martin,1
30193,Parignargues,1
72031,Beillé,1
72021,Avoise,1
06101,Rigaud,1
10142,Estissac,1
10164,Gélannes,1
71574,Verzé,1
71512,Sennecey-le-Grand,1
71499,Sanvignes-les-Mines,1
71498,Santilly,1
78406,Milon-la-Chapelle,1
78410,Moisson,1
06095,Peymeinade,1
78420,Montfort-l'Amaury,1
78431,Morainvilliers,1
71257,Lessard-le-National,1
30259,Saint-Hilaire-de-Brethmas,1
71178,Dompierre-les-Ormes,1
71158,Cuisery,1
72241,Montfort-le-Gesnois,1
72243,Pontvallain,1
72275,Saint-Corneille,1
73308,Venthon,1
30026,Avèze,1
77534,Yèbles,1
26210,Valherbasse,1
74148,Leschaux,1
74102,Dingy-Saint-Clair,1
74088,Copponex,1
74044,Bossey,1
74031,Beaumont,1
08497,Warcq,1
09040,Bastide-de-Lordat,1
30132,Grand-Combe,1
26167,Luc-en-Diois,1
72350,Teloché,1
29215,Plozévet,1
30139,Lanuéjols,1
09055,Bethmale,1
73223,Saint-André,1
73157,Modane,1
73121,Frontenex,1
73109,Épierre,1
73068,Chamousset,1
73023,Aussois,1
73015,Allues,1
29214,Plovan,1
67083,Dambach,1
81283,Senouillac,1
67065,Breuschwickersheim,1
25350,Lougres,1
04154,Pontis,1
04152,Pierrevert,1
14406,Moulins-en-Bessin,1
04149,Peyruis,1
25415,Mouthier-Haute-Pierre,1
33179,Galgon,1
14430,Meuvaines,1
59571,Solesmes,1
14460,Moyaux,1
14478,Orbec,1
85110,Hermenault,1
59559,Sebourg,1
59545,Saint-Souplet,1
59534,Saint-Hilaire-sur-Helpe,1
59529,Saint-Aubin,1
29041,Coray,1
59497,Renescure,1
25393,Montécheroux,1
25382,Moncey,1
59433,Nieurlet,1
26338,Sauzet,1
33256,Ludon-Médoc,1
25362,Malpas,1
33275,Martres,1
59358,Looberghe,1
25418,Nancray,1
14370,Molay-Littry,1
04163,Revest-du-Bion,1
04230,Valensole,1
60395,Méru,1
14278,Fontenay-le-Pesnel,1
60373,Machemont,1
84127,Sérignan-du-Comtat,1
60368,Longueil-Annel,1
60348,Larbroye,1
84135,Uchaux,1
60317,Hondainville,1
05006,Argentière-la-Bessée,1
60310,Herchies,1
84147,Villelaure,1
29056,Forest-Landerneau,1
85049,Champagné-les-Marais,1
60166,Coudun,1
60129,Carlepont,1
04209,Sisteron,1
04192,Saint-Michel-l'Observatoire,1
85021,Bernardière,1
60102,Brenouille,1
85028,Bouillé-Courdault,1
60074,Blaincourt-lès-Précy,1
60065,Berthecourt,1
60010,Amblainville,1
33157,Espiet,1
04063,Corbières-en-Provence,1
33289,Monségur,1
60428,Mont-Saint-Adrien,1
59331,Landrecies,1
59012,Anor,1
86082,Valence-en-Poitou,1
16086,Chassenon,1
86096,Doussay,1
58231,Saint-Aubin-les-Forges,1
58151,Machine,1
58075,Chitry-les-Mines,1
86145,Marçay,1
58040,Brinay,1
16097,Cherves-Richemont,1
57669,Théding,1
16146,Garat,1
57629,Sarraltroff,1
57589,Rohrbach-lès-Bitche,1
57586,Rochonvillers,1
57561,Rahling,1
33466,Saint-Quentin-de-Baron,1
16192,Terres-de-Haute-Charente,1
57437,Malling,1
33496,Sallebœuf,1
86276,Usson-du-Poitou,1
86290,Villedieu-du-Clain,1
57368,Knutange,1
57345,Inglange,1
87021,Bosmie-l'Aiguille,1
33424,Saint-Laurent-Médoc,1
33415,Saint-Gervais,1
16003,Agris,1
85244,Saint-Martin-de-Fraigneau,1
85201,Saint-Benoist-sur-Mer,1
14747,Vieux,1
59265,Gommegnies,1
33307,Noaillan,1
85218,Saint-Georges-de-Pointindoux,1
59237,Flêtre,1
59213,Estourmel,1
33343,Pujols-sur-Ciron,1
15120,Mauriac,1
15138,Murat,1
15154,Polminhac,1
15162,Riom-ès-Montagnes,1
59036,Avesnes-sur-Helpe,1
33362,Sablons,1
85264,Saint-Pierre-du-Chemin,1
59135,Cassel,1
85277,Saint-Vincent-sur-Graon,1
33382,Saint-Christoly-de-Blaye,1
29028,Cléden-Cap-Sizun,1
03304,Vendat,1
59054,Bavinchove,1
85303,Vix,1
86007,Antran,1
86015,Availles-Limouzine,1
60406,Monceaux,1
60431,Morlincourt,1
31448,Rebigue,1
62836,Vaudricourt,1
83028,Callas,1
26262,Recoubeau-Jansac,1
